ID,Letter
608877,qaf
608878,qaf
608879,qaf
608880,qaf
608881,qaf
608882,feh
608883,qaf
608884,qaf
608885,qaf
608886,qaf
608887,qaf
608888,qaf
608889,feh
608890,noon
608891,tah
608892,noon
608893,qaf
608894,ain
608895,tah
608896,qaf
608897,heh
608898,qaf
608899,qaf
608900,heh
608901,qaf
608902,feh
608903,qaf
608904,feh
608905,qaf
608906,qaf
608907,feh
608908,feh
608909,qaf
608910,qaf
608911,ain
608912,qaf
608913,kaf
608914,qaf
608915,heh
608916,kaf
608917,qaf
608918,qaf
608919,qaf
608920,qaf
608921,kaf
608922,feh
608923,qaf
608924,qaf
608925,lam
608926,feh
608927,tah
608928,ain
608929,qaf
608930,qaf
608931,qaf
608932,qaf
608933,qaf
608934,ain
608935,qaf
608936,qaf
608937,feh
608938,qaf
608939,feh
608940,qaf
608941,qaf
608942,heh
608943,ain
608944,qaf
608945,qaf
608946,qaf
608947,qaf
608948,feh
608949,feh
608950,qaf
608951,tah
608952,qaf
608953,meem
608954,qaf
608955,feh
608956,seen
608957,qaf
608958,qaf
608959,qaf
608960,qaf
608961,qaf
608962,qaf
608963,qaf
608964,qaf
608965,qaf
608966,qaf
608967,ain
608968,qaf
608969,qaf
608970,qaf
608971,ain
608972,kaf
608973,qaf
608974,feh
608975,kaf
608976,qaf
608977,qaf
608978,qaf
608979,qaf
608980,qaf
608981,qaf
608982,qaf
608983,qaf
608984,qaf
608985,heh
608986,kaf
608987,qaf
608988,jeem
608989,qaf
608990,ain
608991,qaf
608992,qaf
608993,qaf
608994,qaf
608995,qaf
608996,feh
608997,qaf
608998,qaf
608999,qaf
609000,qaf
609001,noon
609002,qaf
609003,noon
609004,qaf
609005,qaf
609006,qaf
609007,feh
609008,feh
609009,qaf
609010,qaf
609011,feh
609012,qaf
609013,qaf
609014,qaf
609015,yaa
609016,noon
609017,noon
609018,noon
609019,qaf
609020,qaf
609021,qaf
609022,qaf
609023,qaf
609024,qaf
609025,qaf
609026,yaa
609027,qaf
609028,yaa
609029,qaf
609030,sad
609031,qaf
609032,feh
609033,qaf
609034,qaf
609035,heh
609036,qaf
609037,qaf
609038,qaf
609039,yaa
609040,qaf
609041,qaf
609042,feh
609043,sad
609044,qaf
609045,qaf
609046,yaa
609047,qaf
609048,qaf
609049,qaf
609050,qaf
609051,qaf
609052,qaf
609053,qaf
609054,qaf
609055,qaf
609056,qaf
609057,feh
609058,qaf
609059,kaf
609060,yaa
609061,jeem
609062,qaf
609063,qaf
609064,qaf
609065,meem
609066,qaf
609067,qaf
609068,qaf
609069,qaf
609070,feh
609071,qaf
609072,qaf
609073,seen
609074,feh
609075,qaf
609076,yaa
609077,qaf
609078,qaf
609079,heh
609080,qaf
609081,noon
609082,qaf
609083,qaf
609084,sad
609085,seen
609086,sad
609087,sad
609088,qaf
609089,qaf
609090,qaf
609091,qaf
609092,qaf
609093,feh
609094,feh
609095,feh
609096,feh
609097,qaf
609098,qaf
609099,qaf
609100,qaf
609101,qaf
609102,qaf
609103,qaf
609104,yaa
609105,qaf
609106,qaf
609107,feh
609108,qaf
609109,qaf
609110,qaf
609111,qaf
609112,feh
609113,qaf
609114,sad
609115,meem
609116,yaa
609117,qaf
609118,qaf
609119,qaf
609120,qaf
609121,qaf
609122,feh
609123,feh
609124,feh
609125,qaf
609126,qaf
609127,qaf
609128,feh
609129,qaf
609130,qaf
609131,qaf
609132,qaf
609133,qaf
609134,qaf
609135,qaf
609136,heh
609137,heh
609138,noon
609139,qaf
609140,qaf
609141,qaf
609142,qaf
609143,qaf
609144,qaf
609145,qaf
609146,qaf
609147,qaf
609148,qaf
609149,qaf
609150,qaf
609151,qaf
609152,feh
609153,feh
609154,qaf
609155,qaf
609156,yaa
609157,qaf
609158,qaf
609159,yaa
609160,yaa
609161,qaf
609162,qaf
609163,qaf
609164,qaf
609165,feh
609166,qaf
609167,qaf
609168,feh
609169,qaf
609170,qaf
609171,qaf
609172,qaf
609173,lam_alif
609174,heh
609175,qaf
609176,qaf
609177,qaf
609178,qaf
609179,qaf
609180,qaf
609181,qaf
609182,qaf
609183,yaa
609184,yaa
609185,yaa
609186,qaf
609187,kaf
609188,qaf
609189,qaf
609190,raa
609191,seen
609192,sad
609193,seen
609194,heh
609195,qaf
609196,qaf
609197,qaf
609198,qaf
609199,qaf
609200,qaf
609201,raa
609202,raa
609203,raa
609204,raa
609205,raa
609206,dal
609207,raa
609208,raa
609209,raa
609210,yaa
609211,raa
609212,raa
609213,raa
609214,raa
609215,raa
609216,raa
609217,raa
609218,dal
609219,raa
609220,raa
609221,raa
609222,yaa
609223,raa
609224,waw
609225,raa
609226,raa
609227,dal
609228,raa
609229,raa
609230,raa
609231,raa
609232,raa
609233,raa
609234,raa
609235,raa
609236,raa
609237,raa
609238,dal
609239,raa
609240,meem
609241,raa
609242,raa
609243,jeem
609244,dal
609245,alif
609246,raa
609247,raa
609248,raa
609249,raa
609250,waw
609251,raa
609252,raa
609253,raa
609254,raa
609255,raa
609256,raa
609257,raa
609258,raa
609259,raa
609260,raa
609261,raa
609262,raa
609263,raa
609264,raa
609265,raa
609266,raa
609267,raa
609268,raa
609269,raa
609270,raa
609271,raa
609272,raa
609273,raa
609274,raa
609275,raa
609276,raa
609277,ain
609278,raa
609279,waw
609280,dal
609281,yaa
609282,raa
609283,raa
609284,raa
609285,raa
609286,waw
609287,raa
609288,raa
609289,tah
609290,raa
609291,raa
609292,ain
609293,raa
609294,raa
609295,raa
609296,raa
609297,raa
609298,raa
609299,waw
609300,tah
609301,dal
609302,raa
609303,kaf
609304,beh
609305,raa
609306,jeem
609307,raa
609308,raa
609309,raa
609310,raa
609311,raa
609312,seen
609313,raa
609314,raa
609315,yaa
609316,raa
609317,beh
609318,raa
609319,alif
609320,raa
609321,raa
609322,raa
609323,raa
609324,raa
609325,raa
609326,raa
609327,raa
609328,raa
609329,raa
609330,meem
609331,raa
609332,raa
609333,raa
609334,noon
609335,waw
609336,meem
609337,raa
609338,raa
609339,raa
609340,raa
609341,raa
609342,raa
609343,raa
609344,kaf
609345,meem
609346,raa
609347,raa
609348,raa
609349,raa
609350,raa
609351,noon
609352,dal
609353,raa
609354,raa
609355,raa
609356,raa
609357,raa
609358,raa
609359,raa
609360,raa
609361,raa
609362,raa
609363,raa
609364,raa
609365,raa
609366,raa
609367,raa
609368,ain
609369,waw
609370,raa
609371,raa
609372,raa
609373,meem
609374,raa
609375,waw
609376,raa
609377,raa
609378,raa
609379,raa
609380,waw
609381,waw
609382,raa
609383,raa
609384,raa
609385,raa
609386,raa
609387,seen
609388,raa
609389,raa
609390,meem
609391,raa
609392,lam
609393,dal
609394,raa
609395,raa
609396,raa
609397,raa
609398,raa
609399,lam
609400,raa
609401,raa
609402,raa
609403,raa
609404,raa
609405,raa
609406,raa
609407,lam
609408,raa
609409,lam
609410,raa
609411,raa
609412,raa
609413,raa
609414,raa
609415,raa
609416,raa
609417,raa
609418,raa
609419,raa
609420,raa
609421,raa
609422,raa
609423,lam
609424,raa
609425,raa
609426,beh
609427,raa
609428,raa
609429,raa
609430,raa
609431,raa
609432,alif
609433,lam
609434,raa
609435,raa
609436,raa
609437,raa
609438,raa
609439,raa
609440,raa
609441,raa
609442,raa
609443,raa
609444,raa
609445,dal
609446,raa
609447,raa
609448,alif
609449,raa
609450,raa
609451,raa
609452,alif
609453,raa
609454,raa
609455,raa
609456,raa
609457,raa
609458,raa
609459,waw
609460,raa
609461,beh
609462,raa
609463,noon
609464,raa
609465,raa
609466,heh
609467,raa
609468,raa
609469,raa
609470,lam
609471,dal
609472,raa
609473,raa
609474,raa
609475,lam
609476,raa
609477,raa
609478,raa
609479,raa
609480,raa
609481,raa
609482,alif
609483,raa
609484,kaf
609485,raa
609486,raa
609487,raa
609488,heh
609489,raa
609490,raa
609491,raa
609492,raa
609493,dal
609494,raa
609495,raa
609496,raa
609497,raa
609498,raa
609499,raa
609500,raa
609501,raa
609502,dal
609503,waw
609504,heh
609505,alif
609506,raa
609507,raa
609508,seen
609509,raa
609510,raa
609511,raa
609512,dal
609513,raa
609514,raa
609515,raa
609516,beh
609517,raa
609518,raa
609519,raa
609520,raa
609521,raa
609522,raa
609523,raa
609524,lam
609525,raa
609526,raa
609527,lam
609528,raa
609529,lam
609530,raa
609531,raa
609532,raa
609533,raa
609534,raa
609535,waw
609536,raa
609537,raa
609538,raa
609539,dal
609540,dal
609541,raa
609542,raa
609543,raa
609544,raa
609545,raa
609546,dal
609547,dal
609548,meem
609549,raa
609550,raa
609551,raa
609552,waw
609553,dal
609554,seen
609555,lam
609556,raa
609557,raa
609558,raa
609559,raa
609560,lam
609561,raa
609562,raa
609563,raa
609564,raa
609565,raa
609566,raa
609567,raa
609568,raa
609569,raa
609570,lam
609571,raa
609572,raa
609573,alif
609574,raa
609575,raa
609576,raa
609577,lam
609578,raa
609579,meem
609580,raa
609581,raa
609582,raa
609583,raa
609584,lam
609585,waw
609586,raa
609587,raa
609588,lam
609589,raa
609590,raa
609591,alif
609592,raa
609593,raa
609594,raa
609595,raa
609596,raa
609597,seen
609598,raa
609599,raa
609600,raa
609601,ain
609602,ain
609603,ain
609604,ain
609605,meem
609606,seen
609607,ain
609608,ain
609609,ain
609610,ain
609611,ain
609612,ain
609613,ain
609614,ain
609615,ain
609616,kaf
609617,seen
609618,ain
609619,ain
609620,ain
609621,dal
609622,ain
609623,ain
609624,yaa
609625,ain
609626,beh
609627,ain
609628,ain
609629,ain
609630,ain
609631,waw
609632,raa
609633,ain
609634,ain
609635,ain
609636,ain
609637,lam
609638,alif
609639,ain
609640,ain
609641,ain
609642,ain
609643,ain
609644,ain
609645,ain
609646,ain
609647,ain
609648,ain
609649,ain
609650,kaf
609651,kaf
609652,ain
609653,ain
609654,ain
609655,lam
609656,ain
609657,ain
609658,ain
609659,kaf
609660,ain
609661,ain
609662,ain
609663,ain
609664,ain
609665,ain
609666,ain
609667,kaf
609668,ain
609669,ain
609670,ain
609671,ain
609672,ain
609673,ain
609674,heh
609675,ain
609676,ain
609677,ain
609678,jeem
609679,seen
609680,kaf
609681,feh
609682,ain
609683,ain
609684,ain
609685,raa
609686,ain
609687,ain
609688,qaf
609689,yaa
609690,feh
609691,ain
609692,ain
609693,jeem
609694,ain
609695,ain
609696,kaf
609697,ain
609698,ain
609699,raa
609700,kaf
609701,ain
609702,ain
609703,ain
609704,ain
609705,ain
609706,ain
609707,dal
609708,ain
609709,ain
609710,qaf
609711,ain
609712,ain
609713,ain
609714,ain
609715,ain
609716,ain
609717,seen
609718,ain
609719,ain
609720,ain
609721,kaf
609722,kaf
609723,ain
609724,ain
609725,ain
609726,ain
609727,ain
609728,ain
609729,kaf
609730,ain
609731,ain
609732,ain
609733,noon
609734,qaf
609735,ain
609736,ain
609737,ain
609738,ain
609739,ain
609740,ain
609741,ain
609742,ain
609743,ain
609744,ain
609745,ain
609746,ain
609747,dal
609748,seen
609749,ain
609750,ain
609751,yaa
609752,ain
609753,seen
609754,ain
609755,ain
609756,meem
609757,ain
609758,feh
609759,ain
609760,ain
609761,ain
609762,ain
609763,ain
609764,jeem
609765,kaf
609766,ain
609767,ain
609768,yaa
609769,ain
609770,kaf
609771,kaf
609772,ain
609773,ain
609774,heh
609775,ain
609776,ain
609777,kaf
609778,ain
609779,ain
609780,ain
609781,ain
609782,ain
609783,ain
609784,kaf
609785,ain
609786,ain
609787,ain
609788,kaf
609789,yaa
609790,ain
609791,feh
609792,ain
609793,ain
609794,ain
609795,beh
609796,qaf
609797,jeem
609798,ain
609799,ain
609800,ain
609801,ain
609802,ain
609803,ain
609804,ain
609805,ain
609806,ain
609807,ain
609808,ain
609809,ain
609810,ain
609811,ain
609812,ain
609813,ain
609814,jeem
609815,ain
609816,jeem
609817,ain
609818,ain
609819,ain
609820,ain
609821,meem
609822,ain
609823,ain
609824,kaf
609825,ain
609826,ain
609827,ain
609828,heh
609829,ain
609830,ain
609831,jeem
609832,ain
609833,ain
609834,ain
609835,ain
609836,ain
609837,ain
609838,ain
609839,waw
609840,meem
609841,ain
609842,ain
609843,ain
609844,ain
609845,ain
609846,ain
609847,ain
609848,ain
609849,beh
609850,ain
609851,ain
609852,ain
609853,ain
609854,ain
609855,ain
609856,ain
609857,ain
609858,ain
609859,ain
609860,jeem
609861,ain
609862,ain
609863,ain
609864,jeem
609865,ain
609866,ain
609867,jeem
609868,ain
609869,ain
609870,ain
609871,ain
609872,ain
609873,ain
609874,ain
609875,ain
609876,ain
609877,ain
609878,ain
609879,ain
609880,ain
609881,ain
609882,ain
609883,ain
609884,ain
609885,meem
609886,ain
609887,ain
609888,ain
609889,ain
609890,jeem
609891,ain
609892,ain
609893,ain
609894,ain
609895,ain
609896,ain
609897,ain
609898,heh
609899,jeem
609900,jeem
609901,ain
609902,ain
609903,ain
609904,ain
609905,jeem
609906,ain
609907,ain
609908,waw
609909,jeem
609910,ain
609911,ain
609912,ain
609913,ain
609914,ain
609915,ain
609916,ain
609917,jeem
609918,ain
609919,jeem
609920,ain
609921,ain
609922,jeem
609923,ain
609924,jeem
609925,meem
609926,ain
609927,ain
609928,ain
609929,jeem
609930,jeem
609931,jeem
609932,ain
609933,jeem
609934,ain
609935,jeem
609936,ain
609937,ain
609938,ain
609939,jeem
609940,jeem
609941,ain
609942,waw
609943,yaa
609944,jeem
609945,ain
609946,ain
609947,ain
609948,ain
609949,ain
609950,ain
609951,ain
609952,ain
609953,raa
609954,ain
609955,ain
609956,ain
609957,ain
609958,ain
609959,ain
609960,ain
609961,ain
609962,jeem
609963,ain
609964,ain
609965,jeem
609966,ain
609967,ain
609968,ain
609969,ain
609970,qaf
609971,ain
609972,ain
609973,jeem
609974,ain
609975,ain
609976,ain
609977,ain
609978,ain
609979,ain
609980,ain
609981,ain
609982,ain
609983,jeem
609984,ain
609985,ain
609986,ain
609987,ain
609988,jeem
609989,ain
609990,jeem
609991,ain
609992,ain
609993,ain
609994,heh
609995,ain
609996,ain
609997,ain
609998,ain
609999,ain
610000,jeem
610001,ain
610002,ain
610003,ain
610004,ain
610005,ain
610006,ain
610007,ain
610008,ain
610009,ain
610010,ain
610011,ain
610012,heh
610013,ain
610014,ain
610015,meem
610016,meem
610017,meem
610018,ain
610019,ain
610020,ain
610021,ain
610022,ain
610023,ain
610024,jeem
610025,ain
610026,ain
610027,ain
610028,ain
610029,ain
610030,noon
610031,waw
610032,sad
610033,ain
610034,ain
610035,ain
610036,ain
610037,ain
610038,ain
610039,ain
610040,heh
610041,ain
610042,ain
610043,ain
610044,ain
610045,ain
610046,heh
610047,jeem
610048,ain
610049,ain
610050,jeem
610051,ain
610052,ain
610053,ain
610054,ain
610055,ain
610056,ain
610057,kaf
610058,ain
610059,ain
610060,ain
610061,ain
610062,jeem
610063,ain
610064,ain
610065,ain
610066,ain
610067,ain
610068,ain
610069,ain
610070,jeem
610071,ain
610072,jeem
610073,jeem
610074,ain
610075,ain
610076,ain
610077,ain
610078,ain
610079,kaf
610080,jeem
610081,ain
610082,ain
610083,ain
610084,ain
610085,ain
610086,ain
610087,jeem
610088,ain
610089,ain
610090,ain
610091,ain
610092,kaf
610093,lam_alif
610094,heh
610095,ain
610096,jeem
610097,ain
610098,meem
610099,ain
610100,jeem
610101,jeem
610102,ain
610103,ain
610104,ain
610105,ain
610106,ain
610107,ain
610108,ain
610109,ain
610110,ain
610111,ain
610112,ain
610113,ain
610114,ain
610115,ain
610116,ain
610117,ain
610118,jeem
610119,jeem
610120,ain
610121,ain
610122,ain
610123,ain
610124,ain
610125,ain
610126,ain
610127,jeem
610128,ain
610129,ain
610130,ain
610131,ain
610132,ain
610133,ain
610134,jeem
610135,ain
610136,ain
610137,ain
610138,ain
610139,alif
610140,ain
610141,ain
610142,ain
610143,ain
610144,heh
610145,ain
610146,ain
610147,ain
610148,ain
610149,ain
610150,ain
610151,ain
610152,ain
610153,ain
610154,ain
610155,ain
610156,ain
610157,ain
610158,ain
610159,ain
610160,jeem
610161,ain
610162,heh
610163,heh
610164,jeem
610165,ain
610166,ain
610167,ain
610168,ain
610169,ain
610170,jeem
610171,ain
610172,ain
610173,meem
610174,ain
610175,ain
610176,ain
610177,ain
610178,ain
610179,ain
610180,ain
610181,ain
610182,ain
610183,ain
610184,ain
610185,jeem
610186,ain
610187,ain
610188,ain
610189,ain
610190,ain
610191,jeem
610192,ain
610193,jeem
610194,ain
610195,ain
610196,ain
610197,ain
610198,ain
610199,ain
610200,ain
610201,seen
610202,sad
610203,sad
610204,sad
610205,sad
610206,sad
610207,seen
610208,sad
610209,meem
610210,meem
610211,sad
610212,seen
610213,sad
610214,sad
610215,sad
610216,sad
610217,seen
610218,heh
610219,sad
610220,seen
610221,sad
610222,sad
610223,seen
610224,seen
610225,seen
610226,seen
610227,sad
610228,seen
610229,seen
610230,sad
610231,sad
610232,seen
610233,sad
610234,sad
610235,seen
610236,meem
610237,sad
610238,sad
610239,sad
610240,feh
610241,seen
610242,tah
610243,sad
610244,seen
610245,seen
610246,seen
610247,sad
610248,seen
610249,meem
610250,meem
610251,sad
610252,kaf
610253,heh
610254,sad
610255,sad
610256,sad
610257,sad
610258,sad
610259,sad
610260,sad
610261,sad
610262,sad
610263,sad
610264,meem
610265,seen
610266,sad
610267,sad
610268,sad
610269,sad
610270,meem
610271,seen
610272,seen
610273,sad
610274,meem
610275,sad
610276,heh
610277,sad
610278,sad
610279,sad
610280,meem
610281,meem
610282,sad
610283,sad
610284,heh
610285,seen
610286,meem
610287,yaa
610288,sad
610289,sad
610290,sad
610291,seen
610292,sad
610293,meem
610294,heh
610295,sad
610296,noon
610297,sad
610298,sad
610299,sad
610300,sad
610301,sad
610302,sad
610303,meem
610304,sad
610305,jeem
610306,sad
610307,meem
610308,sad
610309,sad
610310,sad
610311,sad
610312,meem
610313,sad
610314,meem
610315,meem
610316,sad
610317,seen
610318,sad
610319,sad
610320,sad
610321,seen
610322,sad
610323,sad
610324,meem
610325,sad
610326,sad
610327,sad
610328,seen
610329,heh
610330,sad
610331,sad
610332,sad
610333,sad
610334,seen
610335,sad
610336,sad
610337,sad
610338,meem
610339,meem
610340,sad
610341,meem
610342,meem
610343,sad
610344,sad
610345,meem
610346,meem
610347,meem
610348,heh
610349,sad
610350,sad
610351,sad
610352,meem
610353,meem
610354,seen
610355,sad
610356,sad
610357,heh
610358,sad
610359,sad
610360,ain
610361,sad
610362,sad
610363,sad
610364,meem
610365,sad
610366,sad
610367,seen
610368,seen
610369,sad
610370,sad
610371,sad
610372,meem
610373,meem
610374,meem
610375,jeem
610376,sad
610377,sad
610378,sad
610379,yaa
610380,sad
610381,meem
610382,sad
610383,sad
610384,sad
610385,sad
610386,sad
610387,sad
610388,sad
610389,meem
610390,seen
610391,sad
610392,meem
610393,seen
610394,meem
610395,sad
610396,meem
610397,seen
610398,sad
610399,sad
610400,sad
610401,sad
610402,sad
610403,sad
610404,sad
610405,sad
610406,sad
610407,sad
610408,seen
610409,sad
610410,qaf
610411,sad
610412,sad
610413,sad
610414,sad
610415,sad
610416,seen
610417,seen
610418,seen
610419,sad
610420,seen
610421,sad
610422,sad
610423,sad
610424,sad
610425,sad
610426,sad
610427,sad
610428,sad
610429,sad
610430,sad
610431,sad
610432,sad
610433,sad
610434,sad
610435,sad
610436,ain
610437,meem
610438,sad
610439,ain
610440,beh
610441,sad
610442,sad
610443,sad
610444,qaf
610445,sad
610446,sad
610447,sad
610448,sad
610449,sad
610450,seen
610451,seen
610452,sad
610453,sad
610454,sad
610455,sad
610456,tah
610457,kaf
610458,sad
610459,sad
610460,sad
610461,sad
610462,sad
610463,sad
610464,sad
610465,sad
610466,sad
610467,sad
610468,seen
610469,sad
610470,sad
610471,sad
610472,sad
610473,sad
610474,sad
610475,seen
610476,sad
610477,sad
610478,sad
610479,sad
610480,sad
610481,sad
610482,sad
610483,sad
610484,seen
610485,sad
610486,sad
610487,sad
610488,sad
610489,sad
610490,tah
610491,kaf
610492,sad
610493,sad
610494,sad
610495,sad
610496,sad
610497,feh
610498,sad
610499,sad
610500,sad
610501,sad
610502,sad
610503,sad
610504,sad
610505,sad
610506,sad
610507,sad
610508,sad
610509,seen
610510,sad
610511,sad
610512,sad
610513,sad
610514,sad
610515,sad
610516,sad
610517,seen
610518,sad
610519,seen
610520,sad
610521,sad
610522,sad
610523,sad
610524,sad
610525,sad
610526,sad
610527,sad
610528,sad
610529,sad
610530,seen
610531,sad
610532,sad
610533,sad
610534,sad
610535,seen
610536,sad
610537,sad
610538,sad
610539,sad
610540,sad
610541,sad
610542,sad
610543,sad
610544,seen
610545,seen
610546,seen
610547,seen
610548,yaa
610549,feh
610550,sad
610551,sad
610552,sad
610553,sad
610554,sad
610555,sad
610556,noon
610557,seen
610558,sad
610559,sad
610560,sad
610561,sad
610562,sad
610563,sad
610564,sad
610565,sad
610566,sad
610567,sad
610568,sad
610569,sad
610570,sad
610571,sad
610572,sad
610573,qaf
610574,seen
610575,sad
610576,sad
610577,sad
610578,heh
610579,sad
610580,sad
610581,sad
610582,sad
610583,sad
610584,sad
610585,sad
610586,sad
610587,sad
610588,sad
610589,seen
610590,sad
610591,sad
610592,sad
610593,sad
610594,sad
610595,sad
610596,sad
610597,sad
610598,sad
610599,sad
610600,sad
610601,sad
610602,heh
610603,sad
610604,sad
610605,feh
610606,sad
610607,meem
610608,sad
610609,sad
610610,heh
610611,kaf
610612,sad
610613,meem
610614,meem
610615,sad
610616,meem
610617,sad
610618,qaf
610619,sad
610620,sad
610621,sad
610622,sad
610623,sad
610624,sad
610625,sad
610626,sad
610627,seen
610628,sad
610629,sad
610630,ain
610631,meem
610632,sad
610633,sad
610634,sad
610635,sad
610636,tah
610637,waw
610638,lam
610639,waw
610640,lam
610641,ain
610642,meem
610643,sad
610644,sad
610645,meem
610646,ain
610647,ain
610648,ain
610649,ain
610650,sad
610651,sad
610652,sad
610653,sad
610654,heh
610655,sad
610656,sad
610657,sad
610658,sad
610659,sad
610660,sad
610661,meem
610662,sad
610663,sad
610664,heh
610665,sad
610666,sad
610667,sad
610668,seen
610669,seen
610670,seen
610671,meem
610672,sad
610673,heh
610674,meem
610675,sad
610676,sad
610677,sad
610678,sad
610679,sad
610680,sad
610681,sad
610682,sad
610683,ain
610684,meem
610685,sad
610686,meem
610687,meem
610688,sad
610689,ain
610690,sad
610691,sad
610692,ain
610693,ain
610694,sad
610695,sad
610696,sad
610697,sad
610698,sad
610699,tah
610700,sad
610701,sad
610702,seen
610703,sad
610704,sad
610705,feh
610706,sad
610707,sad
610708,sad
610709,heh
610710,meem
610711,jeem
610712,meem
610713,feh
610714,sad
610715,kaf
610716,meem
610717,feh
610718,sad
610719,feh
610720,sad
610721,ain
610722,meem
610723,ain
610724,qaf
610725,sad
610726,sad
610727,sad
610728,sad
610729,sad
610730,seen
610731,meem
610732,sad
610733,sad
610734,sad
610735,seen
610736,dal
610737,dal
610738,sad
610739,sad
610740,sad
610741,sad
610742,meem
610743,sad
610744,sad
610745,sad
610746,sad
610747,ain
610748,meem
610749,meem
610750,sad
610751,sad
610752,sad
610753,sad
610754,meem
610755,sad
610756,sad
610757,sad
610758,sad
610759,sad
610760,sad
610761,tah
610762,sad
610763,noon
610764,meem
610765,sad
610766,sad
610767,ain
610768,heh
610769,tah
610770,sad
610771,sad
610772,sad
610773,sad
610774,sad
610775,sad
610776,meem
610777,sad
610778,heh
610779,sad
610780,tah
610781,feh
610782,sad
610783,sad
610784,sad
610785,sad
610786,tah
610787,sad
610788,sad
610789,sad
610790,seen
610791,sad
610792,sad
610793,seen
610794,sad
610795,sad
610796,tah
610797,sad
610798,sad
610799,sad
610800,sad
610801,sad
610802,sad
610803,sad
610804,beh
610805,seen
610806,sad
610807,sad
610808,seen
610809,sad
610810,sad
610811,heh
610812,sad
610813,sad
610814,seen
610815,seen
610816,sad
610817,sad
610818,sad
610819,sad
610820,sad
610821,sad
610822,sad
610823,sad
610824,sad
610825,seen
610826,sad
610827,sad
610828,seen
610829,sad
610830,seen
610831,tah
610832,sad
610833,sad
610834,seen
610835,sad
610836,sad
610837,sad
610838,seen
610839,sad
610840,yaa
610841,beh
610842,sad
610843,qaf
610844,sad
610845,sad
610846,seen
610847,seen
610848,sad
610849,sad
610850,sad
610851,sad
610852,sad
610853,sad
610854,sad
610855,seen
610856,seen
610857,sad
610858,seen
610859,sad
610860,sad
610861,sad
610862,sad
610863,sad
610864,seen
610865,sad
610866,sad
610867,sad
610868,sad
610869,sad
610870,sad
610871,feh
610872,sad
610873,lam_alif
610874,seen
610875,sad
610876,sad
610877,sad
610878,sad
610879,sad
610880,sad
610881,sad
610882,qaf
610883,sad
610884,sad
610885,seen
610886,sad
610887,sad
610888,sad
610889,sad
610890,seen
610891,sad
610892,sad
610893,sad
610894,seen
610895,sad
610896,sad
610897,sad
610898,sad
610899,sad
610900,sad
610901,sad
610902,sad
610903,meem
610904,qaf
610905,tah
610906,seen
610907,jeem
610908,sad
610909,sad
610910,sad
610911,lam_alif
610912,seen
610913,seen
610914,sad
610915,sad
610916,heh
610917,sad
610918,sad
610919,sad
610920,sad
610921,sad
610922,seen
610923,sad
610924,sad
610925,sad
610926,sad
610927,sad
610928,sad
610929,sad
610930,sad
610931,sad
610932,sad
610933,sad
610934,seen
610935,tah
610936,sad
610937,heh
610938,sad
610939,sad
610940,sad
610941,sad
610942,jeem
610943,seen
610944,sad
610945,feh
610946,seen
610947,seen
610948,yaa
610949,sad
610950,sad
610951,sad
610952,sad
610953,sad
610954,sad
610955,sad
610956,sad
610957,seen
610958,lam_alif
610959,sad
610960,sad
610961,sad
610962,sad
610963,heh
610964,tah
610965,sad
610966,sad
610967,seen
610968,seen
610969,sad
610970,sad
610971,sad
610972,sad
610973,sad
610974,sad
610975,sad
610976,meem
610977,sad
610978,seen
610979,sad
610980,sad
610981,sad
610982,sad
610983,sad
610984,sad
610985,sad
610986,sad
610987,sad
610988,sad
610989,sad
610990,sad
610991,heh
610992,seen
610993,sad
610994,sad
610995,sad
610996,sad
610997,sad
610998,sad
610999,sad
611000,sad
611001,tah
611002,seen
611003,seen
611004,seen
611005,sad
611006,seen
611007,beh
611008,seen
611009,seen
611010,seen
611011,jeem
611012,seen
611013,noon
611014,seen
611015,seen
611016,seen
611017,meem
611018,seen
611019,beh
611020,seen
611021,seen
611022,seen
611023,sad
611024,seen
611025,seen
611026,sad
611027,meem
611028,seen
611029,seen
611030,seen
611031,seen
611032,seen
611033,seen
611034,seen
611035,seen
611036,meem
611037,seen
611038,seen
611039,seen
611040,sad
611041,seen
611042,seen
611043,seen
611044,seen
611045,seen
611046,seen
611047,seen
611048,seen
611049,seen
611050,seen
611051,tah
611052,seen
611053,seen
611054,seen
611055,seen
611056,seen
611057,sad
611058,meem
611059,seen
611060,seen
611061,seen
611062,waw
611063,beh
611064,seen
611065,seen
611066,seen
611067,seen
611068,seen
611069,meem
611070,seen
611071,seen
611072,meem
611073,seen
611074,beh
611075,beh
611076,noon
611077,seen
611078,seen
611079,seen
611080,meem
611081,sad
611082,seen
611083,seen
611084,meem
611085,seen
611086,noon
611087,seen
611088,seen
611089,sad
611090,seen
611091,seen
611092,seen
611093,seen
611094,seen
611095,meem
611096,seen
611097,sad
611098,seen
611099,seen
611100,seen
611101,seen
611102,seen
611103,seen
611104,lam
611105,seen
611106,seen
611107,seen
611108,seen
611109,seen
611110,seen
611111,seen
611112,seen
611113,seen
611114,seen
611115,seen
611116,seen
611117,seen
611118,seen
611119,seen
611120,seen
611121,seen
611122,noon
611123,yaa
611124,beh
611125,seen
611126,seen
611127,sad
611128,seen
611129,seen
611130,seen
611131,sad
611132,seen
611133,seen
611134,seen
611135,meem
611136,seen
611137,seen
611138,seen
611139,seen
611140,beh
611141,seen
611142,alif
611143,seen
611144,seen
611145,sad
